gid,name,price,welfare,wedge,eta,density_amenity,agglomeration,traffic,residual_interactions
5323311,"King County (West Central)--Burien, SeaTac, Tukwila Cities & White Center",20887.3037930419,20832.318847961,-54.9849450809161,-0.432202722388534,-88.3004853493587,31.2919770587249,5.14437811949706,-3.12081490977936
5323312,"Seatle City (West Seattle-Industrial)",24330.8509653016,25370.9587208119,1040.1077555103,-0.432904553460522,927.748531700621,125.728877614628,-9.71924016820261,-3.65041363674914
5323313,"Seattle City (Southeast)",22862.2664701125,23483.0386703293,620.772200216787,-0.428281879946989,474.943862991895,152.910697475584,-3.7204376657139,-3.36192258497863
5323314,"Seattle City (Central)",24012.3715708491,25341.3983275906,1329.02675674147,-0.434398619350213,1147.91650945283,193.621179567484,-8.88461264722556,-3.62631963161607
5323315,"Seattle City (Lake Union-Downtown)",24943.4617607796,26631.09867944,1687.63691866042,-0.435745524187566,1502.67216394697,201.432238815203,-12.6798197022231,-3.7876643995246
5323316,"Seattle City (Northwest)",27158.0691865673,28643.7085115916,1485.6393250243,-0.435279965170598,1283.67771057582,215.96814818465,-9.89703428554843,-4.10949945062271
5323317,"Seattle City (Northeast)",26399.2315461053,27538.5903037651,1139.35875765973,-0.432977560628835,920.529461586354,226.230791496188,-3.43902435689591,-3.96247106591136
5323318,"Seattle City (North)",22745.3295286793,23730.9700027841,985.640474104854,-0.431683880630206,811.304358288519,179.922769989069,-2.1939943776971,-3.39265979503705
5325301,"Tacoma City (North)",18032.7096667473,17462.0432243,-570.666442447269,-0.430030885942074,-357.259999314894,-256.14601601842,45.3865726543698,-2.64699976832503
5325302,"Tacoma City (South)",17289.5556853504,16152.4240462637,-1137.13163908665,-0.42875719617514,-901.609486735986,-287.42592914266,54.4436241196393,-2.53984732764525
5325303,"Pierce County (North Central)--Bonney Lake, Edgewood, Fife & Sumner Cities",19452.7910510416,18534.7646778789,-918.026373162695,-0.42895623034174,-681.227402682382,-269.462152907617,35.5217536846895,-2.8585712573846
5325304,"Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",12026.4659943081,9260.41581695815,-2766.05017734992,-0.44016855224224,-2453.95585119154,-332.582557532007,22.3230223844676,-1.83479101084322
5325305,"Pierce County (East Central)--Puyallup City & South Hill",19317.240397661,18011.0595417784,-1306.18085588256,-0.43316803298581,-1017.56893096644,-341.046083740962,55.3095435557574,-2.87538473091467
5325306,"Pierce County (South Central)--Parkland & Spanaway",17442.4816466272,15759.9290985888,-1682.55254803837,-0.43072333237916,-1390.1218331277,-350.94935983108,61.0985851222924,-2.57994020188926
5325307,"Pierce County (West Central)--Lakewood & University Place Cities",15512.2605253361,14544.6704481014,-967.59007723469,-0.427656097225637,-740.915730139318,-276.57668623511,52.1570712884633,-2.25473214872613
5325308,"Pierce County (Northwest)--Peninsula Region & JBLM",15559.0881217715,13499.2440292514,-2059.84409252016,-0.432027800236377,-1778.62328228643,-276.615884863942,-2.31622898494597,-2.28869638484002
5326101,"Snohomish County (North)--Marysville & Arlington Cities",16055.3150485072,14864.2792270062,-1191.03582150098,-0.432653898054358,-1029.78965727071,-161.886066875151,3.00275207869196,-2.36284943381111
5326102,"Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",15946.3583466456,14114.7840156649,-1831.57433098061,-0.438926810488564,-1698.65608185943,-81.3455185002231,-49.1573241399095,-2.41540648104365
5326103,"Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",28719.0331760923,29314.9014824988,595.868306406461,-0.439707327271483,503.717871189289,121.662436302125,-25.094154050983,-4.41784703397047
5326104,"Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",21518.0635143433,21654.736543952,136.673029608643,-0.431582503364238,44.4574319282573,88.0342392883631,7.37796172169863,-3.19660332967658
5326105,"Snohomish County (West Central)--Mukilteo & Martha Lake",22655.3247753688,22600.8643029409,-54.4604724278834,-0.429945258785427,-92.2301851514869,40.5016476016912,0.611751026790578,-3.34368590487821
5326106,"Snohomish County (Central)--Everett City & Eastmont",19773.0461354833,19123.5263983492,-649.519737134102,-0.43486499210718,-583.349600569545,-59.9519691419709,-3.25668579616319,-2.96148162642282
